02/22/2021 08:57:08 - INFO - __main__ -   	Testing dev Minibatch:  110
02/22/2021 08:57:11 - INFO - __main__ -   	Testing dev Minibatch:  120
02/22/2021 08:57:15 - INFO - __main__ -   	Testing dev Minibatch:  130
02/22/2021 08:57:19 - INFO - __main__ -   	Testing dev Minibatch:  140
02/22/2021 08:57:23 - INFO - __main__ -   	Testing dev Minibatch:  150
02/22/2021 08:57:27 - INFO - __main__ -   	Testing dev Minibatch:  160
02/22/2021 08:57:31 - INFO - __main__ -   	Testing dev Minibatch:  170
02/22/2021 08:57:34 - INFO - __main__ -   	Testing dev Minibatch:  180
02/22/2021 08:57:38 - INFO - __main__ -   	Testing dev Minibatch:  190
02/22/2021 08:57:42 - INFO - __main__ -   	Testing dev Minibatch:  200
02/22/2021 08:57:46 - INFO - __main__ -   	Testing dev Minibatch:  210
02/22/2021 08:57:49 - INFO - __main__ -   	Testing dev Minibatch:  220
02/22/2021 08:57:53 - INFO - __main__ -   	Testing dev Minibatch:  230
02/22/2021 08:57:57 - INFO - __main__ -   	Testing dev Minibatch:  240
02/22/2021 08:58:01 - INFO - __main__ -   	Testing dev Minibatch:  250
02/22/2021 08:58:05 - INFO - __main__ -   	Testing dev Minibatch:  260
02/22/2021 08:58:09 - INFO - __main__ -   	Testing dev Minibatch:  270
02/22/2021 08:58:12 - INFO - __main__ -   	Testing dev Minibatch:  280
02/22/2021 08:58:16 - INFO - __main__ -   	Testing dev Minibatch:  290
02/22/2021 08:58:20 - INFO - __main__ -   	Testing dev Minibatch:  300
02/22/2021 08:58:24 - INFO - __main__ -   	Testing dev Minibatch:  310
02/22/2021 08:58:27 - INFO - __main__ -   	Testing dev Minibatch:  320
02/22/2021 08:58:31 - INFO - __main__ -   	Testing dev Minibatch:  330
02/22/2021 08:58:35 - INFO - __main__ -   	Testing dev Minibatch:  340
02/22/2021 08:58:39 - INFO - __main__ -   	Testing dev Minibatch:  350
02/22/2021 08:58:43 - INFO - __main__ -   	Testing dev Minibatch:  360
02/22/2021 08:58:47 - INFO - __main__ -   	Testing dev Minibatch:  370
02/22/2021 08:58:50 - INFO - __main__ -   	Testing dev Minibatch:  380
02/22/2021 08:58:54 - INFO - __main__ -   	Testing dev Minibatch:  390
02/22/2021 08:58:58 - INFO - __main__ -   	Testing dev Minibatch:  400
02/22/2021 08:59:02 - INFO - __main__ -   	Testing dev Minibatch:  410
02/22/2021 08:59:05 - INFO - __main__ -   	Testing dev Minibatch:  420
